latitude,longitude,confidence,lat_km,long_km,distance,power,count,country,coor
12.5666,106.1677,70,1401,11819,1073.6181816642263,96.0,1,Cambodia,"(11819, 1401)"
12.5937,103.4258,77,1404,11513,867.4128198268687,39.552,1,Cambodia,"(11513, 1404)"
12.59,103.4336,80,1404,11514,867.9827187219803,52.416,1,Cambodia,"(11514, 1404)"
12.5913,103.4398,81,1404,11515,868.5533950195578,60.288,1,Cambodia,"(11515, 1404)"
12.6052,105.8955,74,1405,11788,1048.000477099128,116.64,1,Cambodia,"(11788, 1405)"
12.6015,105.9171,79,1405,11791,1050.2037897474947,186.12,1,Cambodia,"(11791, 1405)"
12.6297,102.8467,68,1408,11449,829.2050409880537,14.952,1,Cambodia,"(11449, 1408)"
12.6835,102.7121,51,1414,11434,816.3540898409219,17.136,1,Cambodia,"(11434, 1414)"
12.7075,106.1293,68,1417,11814,1059.2568149414947,63.37499999999999,1,Cambodia,"(11814, 1417)"
12.7349,106.2572,39,1420,11828,1067.843621510191,96.75,1,Cambodia,"(11828, 1420)"
12.742,106.2516,62,1421,11828,1067.1911731269145,82.125,1,Cambodia,"(11828, 1421)"
12.8281,106.204,73,1431,11823,1056.8878843094,109.875,1,Cambodia,"(11823, 1431)"
12.3872,106.4587,66,1381,11851,1110.819517293426,118.8,1,Cambodia,"(11851, 1381)"
13.4625,102.8339,65,1503,11447,748.4517352508443,26.544,1,Cambodia,"(11447, 1503)"
12.8625,106.0054,0,1435,11800,1036.8630574960223,91.8,1,Cambodia,"(11800, 1435)"
13.4653,106.2469,84,1503,11827,1014.8201811158467,327.6,1,Cambodia,"(11827, 1503)"
13.5889,99.5385,69,1517,11081,603.1948275640301,6.0,1,Thailand,"(11081, 1517)"
13.5927,104.4918,63,1517,11632,857.7697826340117,42.12000000000001,1,Cambodia,"(11632, 1517)"
13.5953,104.4759,72,1518,11630,855.6412799766032,61.07400000000001,1,Cambodia,"(11630, 1518)"
13.6096,101.3326,40,1519,11280,652.476053200422,7.623000000000001,1,Thailand,"(11280, 1519)"
13.607000000000001,104.4779,71,1519,11630,854.9415184677838,91.72800000000002,1,Cambodia,"(11630, 1519)"
13.605,105.0427,48,1519,11693,901.0438391110613,54.31999999999999,1,Cambodia,"(11693, 1519)"
13.6086,105.0492,74,1519,11694,901.7921046449677,92.12,1,Cambodia,"(11694, 1519)"
13.6037,106.5895,65,1519,11865,1036.0115829468318,118.95000000000002,1,Cambodia,"(11865, 1519)"
13.6171,104.2036,92,1520,11600,833.0486180289839,207.519,1,Cambodia,"(11600, 1520)"
13.6168,104.4695,67,1520,11629,853.5273867896683,44.226000000000006,1,Cambodia,"(11629, 1520)"
13.614,104.4854,72,1520,11631,854.9578937000348,54.52200000000001,1,Cambodia,"(11631, 1520)"
13.6253,102.3974,64,1521,11399,706.8352000289743,15.587000000000002,1,Thailand,"(11399, 1521)"
13.6196,104.1882,76,1521,11598,830.9374224332422,76.245,1,Cambodia,"(11598, 1521)"
13.7494,105.4455,57,1535,11738,925.0324318638781,93.786,1,Cambodia,"(11738, 1535)"
13.6385,104.6243,75,1523,11647,864.4188799418947,86.346,1,Cambodia,"(11647, 1523)"
13.671,106.7305,88,1526,11881,1045.1435308128737,533.7280000000002,1,Cambodia,"(11881, 1526)"
13.6805,104.7062,73,1527,11656,868.2562985662703,58.03200000000001,1,Cambodia,"(11656, 1527)"
13.6754,105.0242,72,1527,11691,894.250524182122,86.8,1,Cambodia,"(11691, 1527)"
13.6764,106.7366,86,1527,11882,1045.403749754132,483.39200000000005,1,Cambodia,"(11882, 1527)"
13.6834,104.6895,69,1528,11654,866.1096928218733,42.354000000000006,1,Cambodia,"(11654, 1528)"
13.6807,106.713,49,1528,11879,1042.3631804702236,135.616,1,Cambodia,"(11879, 1528)"
13.6975,103.9302,63,1529,11569,805.1360133542654,55.536,1,Cambodia,"(11569, 1529)"
13.7245,104.1815,80,1532,11597,822.3800824436349,89.28399999999998,1,Cambodia,"(11597, 1532)"
13.7257,104.2449,58,1533,11604,826.6081296479002,25.857,1,Cambodia,"(11604, 1533)"
13.7271,104.646,68,1533,11649,859.0436543040172,43.290000000000006,1,Cambodia,"(11649, 1533)"
13.7273,105.72200000000001,49,1533,11769,950.5556269887628,81.92800000000003,1,Cambodia,"(11769, 1533)"
13.738,106.8729,44,1534,11897,1053.9321610046823,84.67200000000003,1,Cambodia,"(11897, 1534)"
13.4621,105.0472,70,1503,11694,912.4806847270796,49.56,1,Cambodia,"(11694, 1503)"
13.6633,105.0218,76,1526,11691,894.9106100611391,123.48,1,Cambodia,"(11691, 1526)"
13.5802,102.8729,70,1516,11452,740.7361203559607,23.52,1,Cambodia,"(11452, 1516)"
13.5947,105.3477,15,1518,11727,927.3968945386866,52.92,1,Cambodia,"(11727, 1518)"
13.5666,105.3619,46,1515,11729,930.8619661367627,63.21,1,Cambodia,"(11729, 1515)"
13.4614,106.2692,79,1503,11830,1017.2104010478856,245.625,1,Cambodia,"(11830, 1503)"
13.4691,106.2772,86,1503,11831,1018.0078585158368,390.375,1,Cambodia,"(11831, 1503)"
13.4771,102.4931,76,1504,11409,726.5459379832771,27.456000000000003,1,Cambodia,"(11409, 1504)"
13.4753,102.4987,78,1504,11410,727.0832139445938,32.032000000000004,1,Cambodia,"(11410, 1504)"
13.4731,106.2551,100,1504,11828,1015.0123151962248,2363.4,1,Cambodia,"(11828, 1504)"
13.4748,106.2716,98,1504,11830,1016.607102080248,979.875,1,Cambodia,"(11830, 1504)"
13.4786,106.0922,62,1505,11810,1000.1124936725869,108.0,1,Cambodia,"(11810, 1505)"
13.4786,106.2495,100,1505,11828,1014.40869475769,1256.0399999999995,1,Cambodia,"(11828, 1505)"
13.4862,107.5172,59,1505,11969,1130.0637150178745,202.368,1,Cambodia,"(11969, 1505)"
13.5725,105.4019,34,1515,11733,933.9164844888434,62.328,1,Cambodia,"(11733, 1515)"
13.4986,104.015,34,1507,11579,828.0700453464067,36.907,1,Cambodia,"(11579, 1507)"
13.4973,104.021,77,1507,11580,828.7466440354373,78.234,1,Cambodia,"(11580, 1507)"
13.4962,104.03,87,1507,11581,829.4238964486133,137.904,1,Cambodia,"(11581, 1507)"
13.5003,104.6106,84,1507,11645,874.0572063658078,141.102,1,Cambodia,"(11645, 1507)"
13.4947,104.036,33,1506,11581,830.1596232050798,41.327,1,Cambodia,"(11581, 1506)"
13.4985,107.0217,68,1507,11914,1083.1089511217235,152.768,1,Cambodia,"(11914, 1507)"
13.5594,105.0897,53,1514,11699,908.8503727236954,39.48,1,Cambodia,"(11699, 1514)"
13.5028,104.6224,77,1507,11647,875.4907195396191,82.36800000000002,1,Cambodia,"(11647, 1507)"
13.5597,104.4037,74,1514,11622,852.7707781109763,52.88400000000001,1,Cambodia,"(11622, 1514)"
13.5506,104.6711,60,1513,11652,874.9314258843375,49.608000000000004,1,Cambodia,"(11652, 1513)"
13.5563,102.5677,68,1513,11418,723.8901850419028,17.589000000000002,1,Cambodia,"(11418, 1513)"
13.5402,104.3946,25,1512,11621,853.4805211602664,28.548000000000002,1,Cambodia,"(11621, 1512)"
13.5653,104.6563,27,1514,11650,872.7943629515488,35.56800000000001,1,Cambodia,"(11650, 1514)"
13.5366,104.3997,47,1511,11622,854.8947303615809,42.12000000000001,1,Cambodia,"(11622, 1511)"
13.534,105.3887,81,1511,11732,935.7376769159184,174.34199999999996,1,Cambodia,"(11732, 1511)"
13.5059,104.0379,27,1508,11581,828.6887232248308,32.266,1,Cambodia,"(11581, 1508)"
13.5085,104.0229,74,1508,11580,828.0108694938733,62.985,1,Cambodia,"(11580, 1508)"
13.5329,102.9684,52,1511,11462,750.656379444017,20.16,1,Cambodia,"(11462, 1511)"
13.5182,102.8625,63,1509,11451,745.8471693316266,15.455999999999998,1,Cambodia,"(11451, 1509)"
10.967,104.1344,49,1220,11592,1064.3956031476266,33.83899999999999,1,Cambodia,"(11592, 1220)"
10.9698,104.1172,57,1221,11590,1062.4768232766305,45.69499999999999,1,Cambodia,"(11590, 1221)"
12.5703,104.9902,58,1401,11687,979.2241827079233,327.24,1,Cambodia,"(11687, 1401)"
12.839,106.0878,71,1432,11810,1046.377560921487,574.332,1,Cambodia,"(11810, 1432)"
12.8391,106.0829,39,1432,11809,1045.621824561825,467.324,1,Cambodia,"(11809, 1432)"
12.8442,105.3192,61,1432,11724,982.980162566875,320.112,1,Cambodia,"(11724, 1432)"
12.7581,106.1864,54,1423,11821,1060.584744374536,365.94,1,Cambodia,"(11821, 1423)"
12.7086,105.2769,47,1417,11719,989.9494936611667,296.856,1,Cambodia,"(11719, 1417)"
12.7002,105.2703,78,1416,11719,990.6568528002016,724.3560000000001,1,Cambodia,"(11719, 1416)"
12.6237,105.9239,57,1407,11791,1048.8488928344254,369.284,1,Cambodia,"(11791, 1407)"
12.5653,105.01899999999999,65,1401,11691,981.9572292111302,272.80800000000005,1,Cambodia,"(11691, 1401)"
12.5618,104.986,64,1400,11687,979.9556112396112,285.76800000000014,1,Cambodia,"(11687, 1400)"
11.7208,104.0549,64,1305,11583,988.6556528943736,187.2,1,Cambodia,"(11583, 1305)"
12.3971,103.2773,66,1382,11497,876.7605146218663,163.90400000000002,1,Cambodia,"(11497, 1382)"
12.446,103.2909,62,1387,11498,873.1214119468152,179.29600000000005,1,Cambodia,"(11498, 1387)"
12.1452,106.016,66,1353,11802,1093.97669079373,482.847,1,Cambodia,"(11802, 1353)"
12.1508,106.0499,87,1354,11805,1095.4291396525841,2015.539,1,Cambodia,"(11805, 1354)"
12.1496,106.0549,87,1354,11806,1096.146887967119,1916.682,1,Cambodia,"(11806, 1354)"
11.7061,104.0568,51,1304,11584,990.0474736092204,153.12,1,Cambodia,"(11584, 1304)"
12.2277,105.1556,71,1363,11706,1020.0416658156663,310.356,1,Cambodia,"(11706, 1363)"
12.2585,103.8665,56,1366,11562,926.7416036846516,168.43200000000004,1,Cambodia,"(11562, 1366)"
12.2584,103.8716,49,1366,11563,927.3278816039124,148.48,1,Cambodia,"(11563, 1366)"
12.3161,103.1906,59,1373,11487,878.9539237070394,132.99,1,Cambodia,"(11487, 1373)"
12.2184,105.1515,76,1362,11705,1020.1083275809486,448.88400000000007,1,Cambodia,"(11705, 1362)"
14.1535,104.5968,54,1581,11644,823.3595812280321,328.23,1,Cambodia,"(11644, 1581)"
14.3466,104.7922,33,1603,11665,825.5374007275502,324.3420000000001,1,Cambodia,"(11665, 1603)"
14.333,104.6581,84,1602,11650,814.4851134305648,988.2,1,Cambodia,"(11650, 1602)"
14.3255,104.6641,78,1601,11651,815.8921497354904,686.2320000000002,1,Cambodia,"(11651, 1601)"
14.3219,104.6311,32,1601,11647,812.7976377918428,226.15200000000002,1,Cambodia,"(11647, 1601)"
14.2971,98.1434,56,1598,10925,527.4438358725979,10.956,1,Myanmar,"(10925, 1598)"
14.1736,103.56200000000001,70,1584,11528,737.0006784257395,157.296,1,Cambodia,"(11528, 1584)"
14.1116,103.9501,64,1577,11572,772.922376438928,289.85,1,Cambodia,"(11572, 1577)"
14.0544,103.448,72,1570,11516,739.0656263147407,190.704,1,Cambodia,"(11516, 1570)"
14.1083,103.9212,66,1576,11568,770.7671503119474,305.66,1,Cambodia,"(11568, 1576)"
14.0965,103.9517,69,1575,11572,774.3209928705278,190.247,1,Cambodia,"(11572, 1575)"
14.0936,103.9468,72,1575,11571,773.6071354376201,232.407,1,Cambodia,"(11571, 1575)"
14.3511,104.9011,87,1604,11678,835.1347196710243,1269.504,1,Cambodia,"(11678, 1604)"
14.0531,101.3055,71,1570,11277,604.7916996784927,59.64,1,Thailand,"(11277, 1570)"
14.0409,103.729,69,1569,11547,760.9783176937434,209.1,1,Cambodia,"(11547, 1569)"
14.0396,103.7239,60,1568,11546,761.0059132490364,210.12,1,Cambodia,"(11546, 1568)"
14.0279,103.6139,61,1567,11534,753.4752816118124,124.32,1,Cambodia,"(11534, 1567)"
13.9792,105.3353,58,1562,11726,898.8181128571007,437.0,1,Cambodia,"(11726, 1562)"
14.1087,103.9451,78,1576,11571,772.9068507912192,384.18300000000005,1,Cambodia,"(11571, 1576)"
14.3674,104.8992,42,1606,11677,833.1176387521753,580.0319999999998,1,Cambodia,"(11677, 1606)"
14.7327,102.2898,76,1648,11387,596.1417616641196,160.2,1,Thailand,"(11387, 1648)"
14.4297,98.445,55,1613,10959,507.5588635813583,16.730999999999998,1,Myanmar,"(10959, 1613)"
13.9686,105.3286,63,1560,11725,899.269147697173,543.4,1,Cambodia,"(11725, 1560)"
15.8253,101.52,67,1773,11301,444.8145681067562,82.852,1,Thailand,"(11301, 1773)"
15.5851,103.6387,45,1745,11537,637.7366227526846,143.344,1,Thailand,"(11537, 1745)"
15.5762,100.6267,36,1744,11202,415.4732241673343,50.31000000000001,1,Thailand,"(11202, 1744)"
15.5151,103.9603,48,1737,11573,671.8005656442989,167.73899999999998,1,Thailand,"(11573, 1737)"
15.4576,100.2,53,1731,11154,408.926643788345,50.167,1,Thailand,"(11154, 1731)"
15.3306,101.2053,80,1716,11266,470.96709014537316,138.04,1,Thailand,"(11266, 1716)"
15.3338,101.1978,56,1716,11265,470.44340786113685,62.99999999999999,1,Thailand,"(11265, 1716)"
15.3117,100.6952,72,1714,11209,445.54348833755836,59.20200000000001,1,Thailand,"(11209, 1714)"
15.3096,100.6781,66,1714,11207,444.69427700387604,53.35200000000001,1,Thailand,"(11207, 1714)"
15.2083,99.6673,73,1702,11095,421.9016473065731,36.0,1,Thailand,"(11095, 1702)"
15.0421,103.9237,31,1683,11569,700.6111617723486,102.816,1,Thailand,"(11569, 1683)"
14.9598,102.3552,44,1674,11394,580.4084768505711,75.96,1,Thailand,"(11394, 1674)"
14.9394,99.6006,33,1671,11087,451.1540756770352,36.54,1,Thailand,"(11087, 1671)"
14.7423,102.2814,84,1649,11386,594.7377573351132,285.48,1,Thailand,"(11386, 1649)"
14.7411,100.7037,50,1649,11210,505.4750241109841,44.69400000000001,1,Thailand,"(11210, 1649)"
14.719000000000001,102.4044,45,1646,11400,605.8068999276915,53.28,1,Thailand,"(11400, 1646)"
14.7163,102.3818,59,1646,11397,603.9246641759219,65.16,1,Thailand,"(11397, 1646)"
14.7143,102.3975,58,1645,11399,605.9570941906695,95.4,1,Thailand,"(11399, 1645)"
14.4279,98.4401,73,1613,10958,507.6780475852782,28.02800000000001,1,Myanmar,"(10958, 1613)"
13.9153,99.1217,44,1554,11034,563.1997869317779,17.304000000000002,1,Thailand,"(11034, 1554)"
14.34,104.79799999999999,66,1603,11666,826.3201558718025,456.876,1,Cambodia,"(11666, 1603)"
13.9004,104.6709,77,1553,11652,847.811889513234,655.7760000000002,1,Cambodia,"(11652, 1553)"
13.4985,102.8503,49,1507,11449,746.3243262818116,126.0,1,Cambodia,"(11449, 1507)"
13.4938,105.1655,61,1506,11707,920.1440104679268,320.112,1,Cambodia,"(11707, 1506)"
13.4927,104.2368,49,1506,11604,845.899521219867,223.04,1,Cambodia,"(11604, 1506)"
13.4703,106.274,74,1504,11830,1016.607102080248,1239.2399999999998,1,Cambodia,"(11830, 1504)"
13.474,104.6201,60,1504,11646,876.8682911361317,344.61,1,Cambodia,"(11646, 1504)"
13.4687,106.2695,79,1503,11830,1017.2104010478856,1494.9999999999998,1,Cambodia,"(11830, 1503)"
13.4642,106.2265,78,1503,11825,1013.2285033495652,1374.48,1,Cambodia,"(11825, 1503)"
13.4546,102.83200000000001,85,1502,11447,749.2723136483826,358.875,1,Cambodia,"(11447, 1502)"
13.2775,104.9928,40,1482,11688,922.3806155812252,342.99,1,Cambodia,"(11688, 1482)"
13.2843,104.9874,38,1482,11687,921.6555755812473,344.98800000000006,1,Cambodia,"(11687, 1482)"
13.2326,105.0316,64,1477,11692,928.7243939942572,331.668,1,Cambodia,"(11692, 1477)"
13.1804,104.9436,40,1471,11682,925.6808305242148,222.264,1,Cambodia,"(11682, 1471)"
13.1737,104.9364,75,1470,11681,925.663545787561,594.864,1,Cambodia,"(11681, 1470)"
13.1766,104.9104,83,1470,11679,924.2342776590793,997.272,1,Cambodia,"(11679, 1470)"
13.1702,104.9032,79,1469,11678,924.2212938468796,782.1360000000003,1,Cambodia,"(11678, 1469)"
12.7757,102.9331,52,1425,11458,819.5028981034783,127.125,1,Cambodia,"(11458, 1425)"
12.7162,103.1425,85,1418,11482,838.4330623251924,448.11000000000007,1,Cambodia,"(11482, 1418)"
12.7208,103.1369,75,1418,11481,837.8812565035691,388.83,1,Cambodia,"(11481, 1418)"
13.9062,104.678,73,1553,11653,848.5587781644829,487.944,1,Cambodia,"(11653, 1553)"
13.4991,105.1601,73,1507,11706,918.7322787406567,428.86800000000005,1,Cambodia,"(11706, 1507)"
13.5059,102.8418,79,1508,11448,744.9308692758008,213.75,1,Cambodia,"(11448, 1508)"
13.4656,106.2309,82,1503,11826,1014.0241614478424,1833.56,1,Cambodia,"(11826, 1503)"
13.5213,105.3738,67,1509,11730,935.5132281266792,443.84,1,Cambodia,"(11730, 1509)"
13.9025,104.6454,68,1553,11649,845.5743610114963,364.14,1,Cambodia,"(11649, 1553)"
13.5122,102.8486,62,1508,11449,745.5072098913597,139.5,1,Cambodia,"(11449, 1508)"
13.8003,104.1539,71,1541,11594,813.8802123162842,283.4240000000001,1,Cambodia,"(11594, 1541)"
13.7801,105.6363,59,1539,11759,938.9802979828703,461.244,1,Cambodia,"(11759, 1539)"
13.7845,105.6277,33,1539,11758,938.1924109690933,368.676,1,Cambodia,"(11758, 1539)"
13.7432,104.1653,49,1535,11596,819.5443856192293,180.60800000000003,1,Cambodia,"(11596, 1535)"
13.7392,104.1608,35,1534,11595,819.5517067275255,136.0,1,Cambodia,"(11595, 1534)"
13.7041,106.096,38,1530,11811,985.8159057349401,353.7,1,Cambodia,"(11811, 1530)"
13.7041,105.5662,54,1530,11752,939.0729471132687,485.31699999999995,1,Cambodia,"(11752, 1530)"
13.6688,104.4581,62,1526,11628,848.6235914703293,238.136,1,Cambodia,"(11628, 1526)"
13.897,104.6382,62,1552,11648,845.4974866905283,267.12,1,Cambodia,"(11648, 1552)"
13.6485,105.895,65,1524,11788,971.0870197876193,548.4159999999998,1,Cambodia,"(11788, 1524)"
13.6457,105.9035,56,1524,11789,971.8791077083612,555.104,1,Cambodia,"(11789, 1524)"
13.5174,105.3791,63,1509,11731,936.2734643254608,414.96,1,Cambodia,"(11731, 1509)"
13.593,103.7859,63,1518,11553,802.4693140550612,186.72000000000003,1,Cambodia,"(11553, 1518)"
13.5969,103.8057,32,1518,11556,804.4687688157944,145.86,1,Cambodia,"(11556, 1518)"
12.6064,102.9198,70,1405,11457,835.9354042029802,83.25,1,Cambodia,"(11457, 1405)"
13.6246,106.2018,47,1521,11822,1000.012499921876,540.04,1,Cambodia,"(11822, 1521)"
13.6274,106.2397,52,1521,11827,1004.0318720040714,461.84,1,Cambodia,"(11827, 1521)"
13.6227,102.3845,64,1521,11397,705.7619995437558,91.77,1,Thailand,"(11397, 1521)"
17.7233,96.6657,76,1992,10761,286.68623964187753,15.95,1,Myanmar,"(10761, 1992)"
18.7172,95.0596,66,2108,10582,437.0926675202868,8.1,1,Myanmar,"(10582, 2108)"
18.1025,95.5974,74,2036,10642,385.60342322131936,11.5,1,Myanmar,"(10642, 2036)"
18.1038,95.60700000000001,85,2036,10643,384.62579216688005,23.2,1,Myanmar,"(10643, 2036)"
18.6349,95.3902,71,2098,10619,400.4509957535379,13.1,1,Myanmar,"(10619, 2098)"
18.6362,95.3998,80,2099,10620,399.40580867083037,15.5,1,Myanmar,"(10620, 2099)"
18.7043,95.0325,70,2106,10579,440.13747852233627,6.2,1,Myanmar,"(10579, 2106)"
18.7159,95.5751,79,2108,10639,380.10656400541154,12.6,1,Myanmar,"(10639, 2108)"
18.844,95.6429,80,2123,10647,372.04838395025996,14.3,1,Myanmar,"(10647, 2123)"
18.7905,96.552,81,2117,10748,271.0,24.684,1,Myanmar,"(10748, 2117)"
18.7919,96.5625,68,2117,10749,270.0,8.833000000000002,1,Myanmar,"(10749, 2117)"
18.8453,95.6527,72,2123,10648,371.04851434819136,5.4,1,Myanmar,"(10648, 2123)"
19.0798,104.8397,35,2150,11671,652.8345885444488,336.6040000000001,1,Vietnam,"(11671, 2150)"
19.081,104.8345,48,2151,11670,651.887260191515,288.4009999999999,1,Vietnam,"(11670, 2151)"
19.0945,104.7919,55,2152,11665,646.9474476338862,359.48,1,Vietnam,"(11665, 2152)"
17.7219,96.6553,62,1992,10760,287.5865087238968,8.14,1,Myanmar,"(10760, 1992)"
18.7231,95.2338,46,2109,10601,418.0765480148343,6.4,1,Myanmar,"(10601, 2109)"
17.6863,101.2032,31,1988,11266,278.65749586185547,66.22,1,Laos,"(11266, 1988)"
17.6884,101.2149,45,1988,11267,279.54427198567316,64.68,1,Laos,"(11267, 1988)"
17.4163,95.958,71,1957,10682,373.05361544957583,8.8,1,Myanmar,"(10682, 1957)"
16.1922,99.5869,71,1815,11086,309.3428518650463,29.376,1,Thailand,"(11086, 1815)"
17.6392,97.8295,50,1982,10890,186.72439583514526,10.296,1,Myanmar,"(10890, 1982)"
16.2041,94.7304,67,1816,10545,561.4953250028,8.2,1,Myanmar,"(10545, 1816)"
16.5239,100.4543,64,1853,11183,310.792535302893,28.080000000000005,1,Thailand,"(11183, 1853)"
16.6722,96.6488,66,1870,10759,358.6209698274768,16.5,1,Myanmar,"(10759, 1870)"
16.7636,105.0713,64,1881,11696,716.9553682064177,395.01,1,Laos,"(11696, 1881)"
16.7781,94.9448,68,1883,10569,507.2041009297934,8.5,1,Myanmar,"(10569, 1883)"
16.7794,94.9541,79,1883,10570,506.31709431936025,17.0,1,Myanmar,"(10570, 1883)"
16.8064,95.2733,67,1886,10606,473.21242587235605,7.9,1,Myanmar,"(10606, 1886)"
16.2028,94.7212,59,1816,10544,562.3397549524665,6.8,1,Myanmar,"(10544, 1816)"
16.8248,94.9509,65,1888,10570,504.0257929907953,7.5,1,Myanmar,"(10570, 1888)"
16.8261,94.9602,55,1888,10571,503.1351707046527,5.2,1,Myanmar,"(10571, 1888)"
16.8313,96.05,59,1889,10692,398.63893437545715,5.5,1,Myanmar,"(10692, 1889)"
16.8851,97.3458,73,1895,10836,287.70297183032363,13.464,1,Myanmar,"(10836, 1895)"
16.94,94.9167,57,1901,10566,501.8615346886031,6.4,1,Myanmar,"(10566, 1901)"
16.9956,94.9214,39,1908,10567,497.98092332939837,4.5,1,Myanmar,"(10567, 1908)"
17.2468,96.2622,61,1937,10716,352.432972350772,6.490000000000001,1,Myanmar,"(10716, 1937)"
16.087,100.0366,57,1803,11136,335.0895402724472,22.984,1,Thailand,"(11136, 1803)"
16.814,104.0429,65,1887,11582,608.1685621601957,279.72,1,Thailand,"(11582, 1887)"
20.4589,93.1482,59,2313,10369,678.9079466319422,4.2,1,Myanmar,"(10369, 2313)"
20.5235,97.4542,84,2320,10849,264.78104161740885,47.90500000000001,1,Myanmar,"(10849, 2320)"
20.5711,95.3717,72,2326,10617,453.0838774443425,6.9,1,Myanmar,"(10617, 2326)"
20.8747,96.92200000000001,72,2362,10789,336.04315199093105,15.312,1,Myanmar,"(10789, 2362)"
21.8966,99.6322,64,2483,11091,373.01474501686926,35.644,1,Myanmar,"(11091, 2483)"
21.8915,99.6402,77,2483,11092,373.2090566961097,77.13999999999999,1,Myanmar,"(11092, 2483)"
22.5778,99.4838,97,2565,11074,451.3634898837078,419.15899999999993,1,China,"(11074, 2565)"
22.3581,96.1828,37,2538,10707,524.0085877158883,6.996,1,Myanmar,"(10707, 2538)"
22.4457,98.9292,53,2549,11013,432.0416646574726,30.719,1,Myanmar,"(11013, 2549)"
22.5759,99.4663,87,2564,11073,450.24993059410906,180.804,1,China,"(11073, 2564)"
22.6146,99.2007,43,2569,11043,452.6367196770497,23.868000000000002,1,Myanmar,"(11043, 2569)"
22.8042,99.2713,43,2592,11051,476.07667449687136,22.724,1,Myanmar,"(11051, 2592)"
22.8063,99.2904,57,2592,11053,476.2152874488596,33.83899999999999,1,Myanmar,"(11053, 2592)"
21.8985,99.6503,76,2483,11093,373.4059453195677,75.01199999999999,1,Myanmar,"(11093, 2483)"
20.3226,94.7647,49,2296,10549,502.9324010242331,4.3,1,Myanmar,"(10549, 2296)"
20.2712,95.5956,60,2290,10642,414.79874638190506,7.81,1,Myanmar,"(10642, 2290)"
20.1669,99.7949,67,2278,11109,184.44782460088814,37.544,1,Thailand,"(11109, 2278)"
20.2726,95.6056,55,2291,10643,414.3090633814328,6.38,1,Myanmar,"(10643, 2291)"
19.325,95.6696,68,2179,10650,374.1724201487864,6.6000000000000005,1,Myanmar,"(10650, 2179)"
19.3222,96.6699,46,2179,10761,265.34505836740203,6.897000000000001,1,Myanmar,"(10761, 2179)"
19.4125,95.1656,63,2189,10594,431.0556808580533,8.3,1,Myanmar,"(10594, 2189)"
19.7263,95.2364,77,2226,10602,431.010440708807,8.7,1,Myanmar,"(10602, 2226)"
19.785,95.3267,73,2233,10612,423.2079866921228,5.4,1,Myanmar,"(10612, 2233)"
19.5869,95.2901,72,2210,10608,421.3905551860412,5.8,1,Myanmar,"(10608, 2210)"
19.8138,99.5258,86,2237,11079,134.16407864998735,145.31400000000005,1,Thailand,"(11079, 2237)"
19.9357,97.2332,65,2251,10824,236.6030430911657,9.372,1,Myanmar,"(10824, 2251)"
19.9509,95.3992,83,2253,10620,421.5412198113015,17.3,1,Myanmar,"(10620, 2253)"
19.9522,95.4091,75,2253,10621,420.5948168962618,9.4,1,Myanmar,"(10621, 2253)"
20.0077,99.6277,54,2259,11091,159.21055241409098,21.996,1,Thailand,"(11091, 2259)"
20.1097,96.9054,72,2271,10787,278.4600509947522,21.12,1,Myanmar,"(10787, 2271)"
19.812,99.51,77,2236,11077,132.38202294873727,74.17800000000003,1,Thailand,"(11077, 2236)"
26.018,98.5831,21,2983,10974,867.1683804198583,28.080000000000005,1,Myanmar,"(10974, 2983)"
26.0298,98.5809,46,2984,10974,868.1670346194908,32.526,1,Myanmar,"(10974, 2984)"
26.3072,100.7872,65,3018,11220,923.1478754782463,174.09599999999998,1,China,"(11220, 3018)"
26.9602,102.3585,59,3099,11394,1051.165543575321,240.03,1,China,"(11394, 3099)"
25.3843,94.6815,51,2905,10540,922.1632176572647,6.820000000000001,1,Myanmar,"(10540, 2905)"
23.7146,96.4379,60,2701,10735,649.3935632572901,10.296,1,Myanmar,"(10735, 2701)"
23.8685,93.6118,77,2720,10421,849.2426037358231,16.9,1,Myanmar,"(10421, 2720)"
22.6568,93.5,49,2574,10408,763.0006553077134,5.6,1,Myanmar,"(10408, 2574)"
25.3244,96.561,78,2897,10749,825.4089895318563,32.604000000000006,1,Myanmar,"(10749, 2897)"
25.3335,94.8531,55,2898,10559,906.400022065313,8.91,1,Myanmar,"(10559, 2898)"
25.3259,96.5739,24,2898,10751,825.7027310115911,9.438,1,Myanmar,"(10751, 2898)"
25.38300000000001,94.6715,47,2905,10539,922.6830441706404,6.2700000000000005,1,Myanmar,"(10539, 2905)"
26.7186,95.465,98,3069,10627,1029.547473407613,135.168,1,Myanmar,"(10627, 3069)"
26.5368,95.1583,24,3047,10593,1022.9252172079832,10.56,1,Myanmar,"(10593, 3047)"
26.605,95.546,100,3055,10636,1013.1796484335837,262.548,1,Myanmar,"(10636, 3055)"
26.6066,95.5589,81,3055,10638,1012.4253058868097,30.36000000000001,1,Myanmar,"(10638, 3055)"
13.4746,106.2442,90,1504,11827,1014.2154603436096,97.902,1,Cambodia,"(11827, 1504)"
13.4747,106.2495,100,1504,11828,1015.0123151962248,179.046,1,Cambodia,"(11828, 1504)"
13.4653,106.2712,74,1503,11830,1017.2104010478856,57.624,1,Cambodia,"(11830, 1503)"
13.478,106.2635,100,1504,11829,1015.8095293902296,137.59199999999998,1,Cambodia,"(11829, 1504)"
